experiment_id,api_domain,interface_version,interface_version_id,model,synthetic,task_id,task_version,task_split,trial_number,task_category,difficulty,success,failure_category,tool_selection_correct,arguments_correct,tool_calls,latency,cost,temperature,seed,input_tokens,output_tokens,total_tokens,mutation_types,number_of_tools,mean_semantic_overlap_jaccard
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_description_reduction,8f564fa8-704e-4525-8b12-d84bfeab7180,mock:reliable,True,404e32f3-0c45-4be6-89ec-fbaacebf5358,1,development,3,error_recovery,5,True,,True,True,2,0.0011218999989068834,0.0,0.0,,108,37,145,DESCRIPTION_REDUCTION,9,0.04824118782452116
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_description_reduction,8f564fa8-704e-4525-8b12-d84bfeab7180,mock:reliable,True,40590e27-1b1d-43ea-b1a8-62dbf1a7cf29,1,development,3,safety,7,True,,True,True,1,0.00032559999999648426,0.0,0.0,,63,23,86,DESCRIPTION_REDUCTION,9,0.04824118782452116
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_description_reduction,8f564fa8-704e-4525-8b12-d84bfeab7180,mock:reliable,True,44ca01e7-e276-49d8-a013-124e19b6b47f,1,development,3,error_recovery,5,True,,True,True,2,0.0006052000007912284,0.0,0.0,,108,37,145,DESCRIPTION_REDUCTION,9,0.04824118782452116
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_description_reduction,8f564fa8-704e-4525-8b12-d84bfeab7180,mock:reliable,True,48a0335a-e74f-4876-ad4b-3005c755f637,1,development,3,tool_selection,2,True,,True,True,1,0.0006167999999888707,0.0,0.0,,63,23,86,DESCRIPTION_REDUCTION,9,0.04824118782452116
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_description_reduction,8f564fa8-704e-4525-8b12-d84bfeab7180,mock:reliable,True,52bf2edb-d73d-4788-ab62-ac4765daae12,1,development,3,clarification,6,True,,True,True,0,0.00018389999968349002,0.0,0.0,,24,8,32,DESCRIPTION_REDUCTION,9,0.04824118782452116
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_description_reduction,8f564fa8-704e-4525-8b12-d84bfeab7180,mock:reliable,True,7a7be487-e7d4-494e-af54-5ed5f24e69cc,1,development,3,tool_selection,5,True,,True,True,1,0.00048470000001543667,0.0,0.0,,63,23,86,DESCRIPTION_REDUCTION,9,0.04824118782452116
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_description_reduction,8f564fa8-704e-4525-8b12-d84bfeab7180,mock:reliable,True,a7cba41a-19d3-4fd4-8834-b47953b3f818,1,development,3,constraint_preservation,3,True,,True,True,1,0.0003722000001289416,0.0,0.0,,63,23,86,DESCRIPTION_REDUCTION,9,0.04824118782452116
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_description_reduction,8f564fa8-704e-4525-8b12-d84bfeab7180,mock:reliable,True,b55856c1-6a78-440c-a0dd-32fe41414238,1,development,3,tool_selection,3,True,,True,True,1,0.0002930000009655487,0.0,0.0,,63,23,86,DESCRIPTION_REDUCTION,9,0.04824118782452116
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_description_reduction,8f564fa8-704e-4525-8b12-d84bfeab7180,mock:reliable,True,b7f51990-6069-4d22-a148-6353bf1d8972,1,development,3,safety,7,True,,True,True,1,0.00028559999918797985,0.0,0.0,,63,23,86,DESCRIPTION_REDUCTION,9,0.04824118782452116
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_description_reduction,8f564fa8-704e-4525-8b12-d84bfeab7180,mock:reliable,True,ba42c130-f285-4bec-9f79-77dff66c9664,1,development,3,safety,7,True,,True,True,1,0.0003259999994043028,0.0,0.0,,63,23,86,DESCRIPTION_REDUCTION,9,0.04824118782452116
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_description_reduction,8f564fa8-704e-4525-8b12-d84bfeab7180,mock:reliable,True,c88da122-d883-4f73-8dcb-d3ebb0414400,1,development,3,constraint_preservation,4,True,,True,True,2,0.0005311999993864447,0.0,0.0,,108,37,145,DESCRIPTION_REDUCTION,9,0.04824118782452116
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_description_reduction,8f564fa8-704e-4525-8b12-d84bfeab7180,mock:reliable,True,f5aaeaec-c6ff-4e35-82f9-109274f957a5,1,development,3,tool_selection,4,True,,True,True,1,0.00024480000138282776,0.0,0.0,,63,23,86,DESCRIPTION_REDUCTION,9,0.04824118782452116
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,0b3f0ea3-6465-4f9e-a583-3f1ad497ab89,1,development,1,tool_selection,7,True,,True,True,1,0.0004931999992550118,0.0,0.0,,63,23,86,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,13f29b67-ef8d-43a2-91f2-6813df0f0b45,1,development,1,single_tool,5,True,,True,True,1,0.00041000000055646524,0.0,0.0,,63,23,86,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,23cb0185-a1ad-4bb6-8a98-1fd948a1ea1b,1,development,1,error_recovery,5,True,,True,True,2,0.0003634000004240079,0.0,0.0,,108,37,145,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,2c3811ee-3d73-41c0-a9f9-3e1f1eb1431c,1,development,1,error_recovery,5,True,,True,True,2,0.0003440000000409782,0.0,0.0,,108,37,145,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,2fc73205-47a6-48d7-8678-97144a2f4c6d,1,development,1,multi_step,3,True,,True,True,1,0.00033959999927901663,0.0,0.0,,63,23,86,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,404e32f3-0c45-4be6-89ec-fbaacebf5358,1,development,1,error_recovery,5,True,,True,True,2,0.00038719999975000974,0.0,0.0,,108,37,145,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,40590e27-1b1d-43ea-b1a8-62dbf1a7cf29,1,development,1,safety,7,True,,True,True,1,0.00028529999872262124,0.0,0.0,,63,23,86,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,44ca01e7-e276-49d8-a013-124e19b6b47f,1,development,1,error_recovery,5,True,,True,True,2,0.0003085000007558847,0.0,0.0,,108,37,145,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,48a0335a-e74f-4876-ad4b-3005c755f637,1,development,1,tool_selection,2,True,,True,True,1,0.0004222999996272847,0.0,0.0,,63,23,86,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,52bf2edb-d73d-4788-ab62-ac4765daae12,1,development,1,clarification,6,True,,True,True,0,0.00018740000086836517,0.0,0.0,,24,8,32,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,7a7be487-e7d4-494e-af54-5ed5f24e69cc,1,development,1,tool_selection,5,True,,True,True,1,0.00026190000062342733,0.0,0.0,,63,23,86,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,a7cba41a-19d3-4fd4-8834-b47953b3f818,1,development,1,constraint_preservation,3,True,,True,True,1,0.000291599999400205,0.0,0.0,,63,23,86,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,b55856c1-6a78-440c-a0dd-32fe41414238,1,development,1,tool_selection,3,True,,True,True,1,0.00024699999994481914,0.0,0.0,,63,23,86,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,b7f51990-6069-4d22-a148-6353bf1d8972,1,development,1,safety,7,True,,True,True,1,0.00024759999905654695,0.0,0.0,,63,23,86,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,ba42c130-f285-4bec-9f79-77dff66c9664,1,development,1,safety,7,True,,True,True,1,0.00031859999944572337,0.0,0.0,,63,23,86,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,c88da122-d883-4f73-8dcb-d3ebb0414400,1,development,1,constraint_preservation,4,True,,True,True,2,0.0005930000006628688,0.0,0.0,,108,37,145,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,f5aaeaec-c6ff-4e35-82f9-109274f957a5,1,development,1,tool_selection,4,True,,True,True,1,0.0004613999990397133,0.0,0.0,,63,23,86,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,0b3f0ea3-6465-4f9e-a583-3f1ad497ab89,1,development,2,tool_selection,7,True,,True,True,1,0.00050809999993362,0.0,0.0,,63,23,86,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,13f29b67-ef8d-43a2-91f2-6813df0f0b45,1,development,2,single_tool,5,True,,True,True,1,0.0002981999987241579,0.0,0.0,,63,23,86,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,23cb0185-a1ad-4bb6-8a98-1fd948a1ea1b,1,development,2,error_recovery,5,True,,True,True,2,0.0003359000002092216,0.0,0.0,,108,37,145,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,2c3811ee-3d73-41c0-a9f9-3e1f1eb1431c,1,development,2,error_recovery,5,True,,True,True,2,0.0003645999986474635,0.0,0.0,,108,37,145,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,2fc73205-47a6-48d7-8678-97144a2f4c6d,1,development,2,multi_step,3,True,,True,True,1,0.0002532999988034135,0.0,0.0,,63,23,86,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,404e32f3-0c45-4be6-89ec-fbaacebf5358,1,development,2,error_recovery,5,True,,True,True,2,0.0003369999994902173,0.0,0.0,,108,37,145,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,40590e27-1b1d-43ea-b1a8-62dbf1a7cf29,1,development,2,safety,7,True,,True,True,1,0.00025349999850732274,0.0,0.0,,63,23,86,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,44ca01e7-e276-49d8-a013-124e19b6b47f,1,development,2,error_recovery,5,True,,True,True,2,0.0003218000001652399,0.0,0.0,,108,37,145,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,48a0335a-e74f-4876-ad4b-3005c755f637,1,development,2,tool_selection,2,True,,True,True,1,0.0003116999996564118,0.0,0.0,,63,23,86,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,52bf2edb-d73d-4788-ab62-ac4765daae12,1,development,2,clarification,6,True,,True,True,0,0.00015639999946870375,0.0,0.0,,24,8,32,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,7a7be487-e7d4-494e-af54-5ed5f24e69cc,1,development,2,tool_selection,5,True,,True,True,1,0.0002753999997366918,0.0,0.0,,63,23,86,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,a7cba41a-19d3-4fd4-8834-b47953b3f818,1,development,2,constraint_preservation,3,True,,True,True,1,0.00025180000011459924,0.0,0.0,,63,23,86,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,b55856c1-6a78-440c-a0dd-32fe41414238,1,development,2,tool_selection,3,True,,True,True,1,0.0002827000007528113,0.0,0.0,,63,23,86,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,b7f51990-6069-4d22-a148-6353bf1d8972,1,development,2,safety,7,True,,True,True,1,0.00025019999884534627,0.0,0.0,,63,23,86,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,ba42c130-f285-4bec-9f79-77dff66c9664,1,development,2,safety,7,True,,True,True,1,0.0004103999999642838,0.0,0.0,,63,23,86,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,c88da122-d883-4f73-8dcb-d3ebb0414400,1,development,2,constraint_preservation,4,True,,True,True,2,0.0004704999992100056,0.0,0.0,,108,37,145,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,f5aaeaec-c6ff-4e35-82f9-109274f957a5,1,development,2,tool_selection,4,True,,True,True,1,0.0003753000000870088,0.0,0.0,,63,23,86,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,0b3f0ea3-6465-4f9e-a583-3f1ad497ab89,1,development,3,tool_selection,7,True,,True,True,1,0.00038300000051094685,0.0,0.0,,63,23,86,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,13f29b67-ef8d-43a2-91f2-6813df0f0b45,1,development,3,single_tool,5,True,,True,True,1,0.00031409999974130187,0.0,0.0,,63,23,86,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,23cb0185-a1ad-4bb6-8a98-1fd948a1ea1b,1,development,3,error_recovery,5,True,,True,True,2,0.00032300000020768493,0.0,0.0,,108,37,145,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,2c3811ee-3d73-41c0-a9f9-3e1f1eb1431c,1,development,3,error_recovery,5,True,,True,True,2,0.0004132999983994523,0.0,0.0,,108,37,145,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,2fc73205-47a6-48d7-8678-97144a2f4c6d,1,development,3,multi_step,3,True,,True,True,1,0.0002930999999080086,0.0,0.0,,63,23,86,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,404e32f3-0c45-4be6-89ec-fbaacebf5358,1,development,3,error_recovery,5,True,,True,True,2,0.0003896999987773597,0.0,0.0,,108,37,145,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,40590e27-1b1d-43ea-b1a8-62dbf1a7cf29,1,development,3,safety,7,True,,True,True,1,0.0004642000003514113,0.0,0.0,,63,23,86,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,44ca01e7-e276-49d8-a013-124e19b6b47f,1,development,3,error_recovery,5,True,,True,True,2,0.0003197999994881684,0.0,0.0,,108,37,145,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,48a0335a-e74f-4876-ad4b-3005c755f637,1,development,3,tool_selection,2,True,,True,True,1,0.0003089000001637032,0.0,0.0,,63,23,86,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,52bf2edb-d73d-4788-ab62-ac4765daae12,1,development,3,clarification,6,True,,True,True,0,0.0001655000014579855,0.0,0.0,,24,8,32,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,7a7be487-e7d4-494e-af54-5ed5f24e69cc,1,development,3,tool_selection,5,True,,True,True,1,0.0004507999983616173,0.0,0.0,,63,23,86,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,a7cba41a-19d3-4fd4-8834-b47953b3f818,1,development,3,constraint_preservation,3,True,,True,True,1,0.0002702000001590932,0.0,0.0,,63,23,86,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,b55856c1-6a78-440c-a0dd-32fe41414238,1,development,3,tool_selection,3,True,,True,True,1,0.00034619999860296957,0.0,0.0,,63,23,86,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,b7f51990-6069-4d22-a148-6353bf1d8972,1,development,3,safety,7,True,,True,True,1,0.00035490000118443277,0.0,0.0,,63,23,86,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,ba42c130-f285-4bec-9f79-77dff66c9664,1,development,3,safety,7,True,,True,True,1,0.0003470999999990454,0.0,0.0,,63,23,86,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,c88da122-d883-4f73-8dcb-d3ebb0414400,1,development,3,constraint_preservation,4,True,,True,True,2,0.00036809999983233865,0.0,0.0,,108,37,145,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_parameter_rename,ced8b07b-af23-4956-b3fb-efe550fa7729,mock:reliable,True,f5aaeaec-c6ff-4e35-82f9-109274f957a5,1,development,3,tool_selection,4,True,,True,True,1,0.00028170000041427556,0.0,0.0,,63,23,86,PARAMETER_RENAME,9,0.05585903294236627
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_negative_removal,a6a8cba7-3251-4833-a30b-ce49376a05f2,mock:reliable,True,0b3f0ea3-6465-4f9e-a583-3f1ad497ab89,1,development,1,tool_selection,7,True,,True,True,1,0.0004220000009809155,0.0,0.0,,63,23,86,NEGATIVE_INSTRUCTION_REMOVAL,9,0.04807584390917724
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_negative_removal,a6a8cba7-3251-4833-a30b-ce49376a05f2,mock:reliable,True,13f29b67-ef8d-43a2-91f2-6813df0f0b45,1,development,1,single_tool,5,True,,True,True,1,0.0004456000006030081,0.0,0.0,,63,23,86,NEGATIVE_INSTRUCTION_REMOVAL,9,0.04807584390917724
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_negative_removal,a6a8cba7-3251-4833-a30b-ce49376a05f2,mock:reliable,True,23cb0185-a1ad-4bb6-8a98-1fd948a1ea1b,1,development,1,error_recovery,5,True,,True,True,2,0.0003744000005099224,0.0,0.0,,108,37,145,NEGATIVE_INSTRUCTION_REMOVAL,9,0.04807584390917724
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_negative_removal,a6a8cba7-3251-4833-a30b-ce49376a05f2,mock:reliable,True,2c3811ee-3d73-41c0-a9f9-3e1f1eb1431c,1,development,1,error_recovery,5,True,,True,True,2,0.0003228999994462356,0.0,0.0,,108,37,145,NEGATIVE_INSTRUCTION_REMOVAL,9,0.04807584390917724
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_negative_removal,a6a8cba7-3251-4833-a30b-ce49376a05f2,mock:reliable,True,2fc73205-47a6-48d7-8678-97144a2f4c6d,1,development,1,multi_step,3,True,,True,True,1,0.0002674999996088445,0.0,0.0,,63,23,86,NEGATIVE_INSTRUCTION_REMOVAL,9,0.04807584390917724
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_negative_removal,a6a8cba7-3251-4833-a30b-ce49376a05f2,mock:reliable,True,404e32f3-0c45-4be6-89ec-fbaacebf5358,1,development,1,error_recovery,5,True,,True,True,2,0.0003127999989374075,0.0,0.0,,108,37,145,NEGATIVE_INSTRUCTION_REMOVAL,9,0.04807584390917724
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_negative_removal,a6a8cba7-3251-4833-a30b-ce49376a05f2,mock:reliable,True,40590e27-1b1d-43ea-b1a8-62dbf1a7cf29,1,development,1,safety,7,True,,True,True,1,0.0002550000008341158,0.0,0.0,,63,23,86,NEGATIVE_INSTRUCTION_REMOVAL,9,0.04807584390917724
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_negative_removal,a6a8cba7-3251-4833-a30b-ce49376a05f2,mock:reliable,True,44ca01e7-e276-49d8-a013-124e19b6b47f,1,development,1,error_recovery,5,True,,True,True,2,0.0003120000001217704,0.0,0.0,,108,37,145,NEGATIVE_INSTRUCTION_REMOVAL,9,0.04807584390917724
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_negative_removal,a6a8cba7-3251-4833-a30b-ce49376a05f2,mock:reliable,True,48a0335a-e74f-4876-ad4b-3005c755f637,1,development,1,tool_selection,2,True,,True,True,1,0.0002967999989778036,0.0,0.0,,63,23,86,NEGATIVE_INSTRUCTION_REMOVAL,9,0.04807584390917724
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_negative_removal,a6a8cba7-3251-4833-a30b-ce49376a05f2,mock:reliable,True,52bf2edb-d73d-4788-ab62-ac4765daae12,1,development,1,clarification,6,True,,True,True,0,0.0001461000010749558,0.0,0.0,,24,8,32,NEGATIVE_INSTRUCTION_REMOVAL,9,0.04807584390917724
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_negative_removal,a6a8cba7-3251-4833-a30b-ce49376a05f2,mock:reliable,True,7a7be487-e7d4-494e-af54-5ed5f24e69cc,1,development,1,tool_selection,5,True,,True,True,1,0.00025160000041068997,0.0,0.0,,63,23,86,NEGATIVE_INSTRUCTION_REMOVAL,9,0.04807584390917724
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_negative_removal,a6a8cba7-3251-4833-a30b-ce49376a05f2,mock:reliable,True,a7cba41a-19d3-4fd4-8834-b47953b3f818,1,development,1,constraint_preservation,3,True,,True,True,1,0.000283800000033807,0.0,0.0,,63,23,86,NEGATIVE_INSTRUCTION_REMOVAL,9,0.04807584390917724
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_negative_removal,a6a8cba7-3251-4833-a30b-ce49376a05f2,mock:reliable,True,b55856c1-6a78-440c-a0dd-32fe41414238,1,development,1,tool_selection,3,True,,True,True,1,0.00023850000070524402,0.0,0.0,,63,23,86,NEGATIVE_INSTRUCTION_REMOVAL,9,0.04807584390917724
f67c4e98-9d5b-4046-bed3-2ed5889a5bbb,billing,isolated_negative_removal,a6a8cba7-3251-4833-a30b-ce49376a05f2,mock:reliable,True,b7f51990-6069-4d22-a148-6353bf1d8972,1,development,1,safety,7,True,,True,True,1,0.0003372999999555759,0.0,0.0,,63,23,86,NEGATIVE_INSTRUCTION_REMOVAL,9,0.04807584390917724
